PRICE,DISCOUNT_AMT,STD_DISCOUNT_AMT,AMT,QTY,age,std_age,educ,size_hh,income cat,income_est,std_income_est,Min_TIER,TENURE,std_TENURE,sales_pcnt,spring_pcnt,fall_pcnt,holiday_pcnt,sales_prop,spring_prop,fall_prop,holiday_prop,std_sales_prop,std_spring_prop,std_fall_prop,std_holiday_prop,bts_pcnt,bts_prop,clearance_pcnt,std_bts_prop,std_clearance_pcnt,RETAIL,WEB,PROD_CATEGORY_COUNT,std_WEB,std_PROD_CATEGORY_COUNT,pcnt_m_casual_bottoms,pcnt_m_knits,pcnt_m_shirts,pcnt_m_suits,pcnt_w_denim,pcnt_w_dress,pcnt_w_knit_tops,pcnt_w_pants,pcnt_w_sweaters,pcnt_w_woven_tops,pcnt_m_prod,pcnt_w_prod,prop_m_prod,prop_f_prod,std_prop_f_prod,TIER,product_category_count,em_received_ty,dm_received_ty,std_product_cat_count,std_em_rcvd,std_dm_rcvd,days90,profile,is_redeemer,timeuntil_2,timeuntil_3,timeuntil_4,timeuntil_5,up_trans,std_timeuntil_2,std_timeuntil_3,std_timeuntil_4,std_timeuntil_5,std_up_trans,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,EDUC_YEARS,MARRIED,LENGTH_OF_RESIDENCE,std_EDUC_YEARS,std_LENGTH_OF_RESIDENCE
11.99,0,0.48206963,11.99,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1030,0.643772344,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.06,-0.305775062,-0.284959694,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.864570794,2,4,10,5,-0.537703497,-1.232968307,0.061596913,0,0,0,403,,,,2,1.222994533,,,,-0.5575932,0,0,0,0,0,0,0,1,0,9,1,8,-2.894994589,-0.609820632
11.99,0,0.48206963,11.99,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1007,0.578680815,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.06,-0.305775062,-0.284959694,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,6,174,3,0.20624607,0.833815199,-0.394623518,1,0,0,239,,,,2,0.406122919,,,,-0.5575932,0,0,0,0,0,0,0,0,1,18,1,5,1.04892557,-0.919424593
11.99,0,0.48206963,11.99,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,916,0.321144762,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.42,-0.305775062,1.417919621,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,2,167,4,-1.281653063,0.74559883,-0.166513302,0,0,0,225,,,,2,0.336389976,,,,-0.5575932,0,0,0,0,1,0,0,0,0,14,0,3,-0.703927834,-1.125827233
11.99,0,0.48206963,11.99,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,827,0.069268843,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.38,-0.305775062,1.228710808,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.864570794,2,2,21,0,-1.281653063,-1.094342584,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,18,1,24,1.04892557,1.04140049
11.99,0,0.48206963,11.99,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,34,-2.174973896,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.36,-0.305775062,1.134106402,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.864570794,2,1,0,0,-1.653627847,-1.358991692,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,18,1,29,1.04892557,1.557407091
11.99,0,0.48206963,11.99,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1309,1.433360899,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.07,-0.305775062,-0.237657491,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,6,23,7,0.20624607,-1.069137907,0.517817344,0,0,0,,,,,1,,,,,-1.191974174,0,1,0,0,0,0,0,0,0,16,1,5,0.172498868,-0.919424593
11.99,0,0.48206963,11.99,1,37,0.578438824,1,1,lt25k,12.5,-1.728330788,2,1294,1.390909902,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.19,-0.305775062,0.329968948,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,4,173,3,-0.537703497,0.821212861,-0.394623518,0,0,0,308,,,,2,0.749806708,,,,-0.5575932,0,1,0,0,0,0,0,0,0,16,1,7,0.172498868,-0.713021953
11.99,0,0.48206963,11.99,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,1336,1.509772695,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.31,-0.305775062,0.897595386,1,0,1,-0.429593756,-1.368072411,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,4,0,-1.281653063,-1.308582338,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,0,1,16,0,30,0.172498868,1.660608411
11.99,0,0.48206963,11.99,1,17,-1.517910626,,1,45k-65k,55,-0.443413637,2,1305,1.422040633,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.07,-0.305775062,-0.237657491,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,5,93,0,-0.165728714,-0.186974215,-1.078954164,0,1,0,,,,,1,,,,,-1.191974174,0,1,0,0,0,0,0,0,0,18,1,3,1.04892557,-1.125827233
11.99,0,0.48206963,11.99,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,81,-2.04196077,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.23,-0.305775062,0.51917776,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,0,0,-1.281653063,-1.358991692,-1.078954164,1,0,0,8,,,,2,-0.744470635,,,,-0.5575932,1,0,0,0,0,0,0,0,0,18,1,22,1.04892557,0.83499785
12,-15.9,0.366458752,12,1,36,0.473621351,,2,45k-65k,55,-0.443413637,2,1331,1.495622363,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.32,-0.305775062,0.944897589,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,7,102,7,0.578220853,-0.073553169,0.517817344,0,1,0,37,172,612,5,5,-0.600023825,0.234691827,3.214453182,-0.686782746,1.345549722,1,0,0,0,0,0,0,0,0,16,0,8,0.172498868,-0.609820632
12.59,0,0.48206963,12.59,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1185,1.082432653,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.82,-0.305775062,3.310007749,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.864570794,2,4,62,0,-0.537703497,-0.577646707,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,18,1,12,1.04892557,-0.197015352
12.75,-2.25,0.465709601,12.75,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1030,0.643772344,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.864570794,2,3,11,2,-0.90967828,-1.220365969,-0.622733733,0,0,0,832,,,,2,3.359811133,,,,-0.5575932,0,0,1,0,0,0,0,0,0,12,0,21,-1.580354536,0.73179653
12.75,-2.25,0.465709601,12.75,1,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,1355,1.563543959,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.79,-0.305775062,3.168101139,1,0,2,-0.429593756,-0.932638373,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,15,1,-0.90967828,-1.169956615,-0.850843949,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,18,1,18,1.04892557,0.422192569
12.79,0,0.48206963,12.79,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,1197,1.116393451,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.864570794,2,3,64,3,-0.90967828,-0.552442031,-0.394623518,0,0,0,258,,,,2,0.500760484,,,,-0.5575932,1,0,0,0,0,0,0,0,0,18,1,12,1.04892557,-0.197015352
13,-24.99,0.300364231,13,1,17,-1.517910626,1,2,45k-65k,55,-0.443413637,2,1023,0.623961879,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,0,1,2,3.510715962,-0.932638373,0,0,0,0,0,0,0,0.385,0,0,0,1,0,1,0.864570794,2,3,7,5,-0.90967828,-1.270775322,0.061596913,0,1,0,380,,,,2,1.10843327,,,,-0.5575932,0,0,0,0,1,0,0,0,0,18,1,27,1.04892557,1.351004451
13.53,-2.39,0.464691643,13.53,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1345,1.535243294,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,4,24,4,-0.537703497,-1.056535569,-0.166513302,0,0,0,878,,,,2,3.588933659,,,,-0.5575932,1,0,0,0,0,0,0,0,0,16,1,11,0.172498868,-0.300216672
13.74,-9.16,0.415466131,13.74,1,37,0.578438824,2,2,45k-65k,55,-0.443413637,2,1094,0.824896601,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,3,169,2,-0.90967828,0.770803507,-0.622733733,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,16,1,11,0.172498868,-0.300216672
13.77,0,0.48206963,13.77,1,37,0.578438824,2,1,45k-65k,55,-0.443413637,2,88,-2.022150305,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,3,2,0,-0.90967828,-1.333787015,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,0,0,0,1,0,0,0,0,0,16,1,19,0.172498868,0.525393889
13.93,0,0.48206963,13.93,1,38,0.683256296,2,1,45k-65k,55,-0.443413637,2,796,-0.018463218,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,5,16,10,-0.165728714,-1.157354276,1.202147991,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,1,0,0,0,0,0,12,1,13,-1.580354536,-0.093814032
13.99,-36.35,0.217764257,13.99,1,17,-1.517910626,,2,45k-65k,55,-0.443413637,2,1219,1.178654914,-0.426,0,0,1.426,0.23,0,0,0.77,0.039530275,-0.834975019,-0.743819183,1.658551283,0,0,0.08,-0.305775062,-0.190355288,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.864570794,2,6,175,12,0.20624607,0.846417538,1.658368422,0,1,0,15,8,3,257,5,-0.709604164,-0.720021323,-0.748260635,0.986714305,1.345549722,0,0,0,0,1,0,0,0,0,16,1,17,0.172498868,0.318991249
13.99,0,0.48206963,13.99,1,37,0.578438824,3,1,45k-65k,55,-0.443413637,2,1015,0.601321347,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.06,-0.305775062,-0.284959694,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,5,23,3,-0.165728714,-1.069137907,-0.394623518,1,0,0,6,310,,,3,-0.754432484,1.038048013,,,0.076787774,0,0,0,0,0,0,0,0,1,16,1,12,0.172498868,-0.197015352
13.99,0,0.48206963,13.99,1,55,2.465153328,2,1,45k-65k,55,-0.443413637,2,1059,0.725844273,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.12,-0.305775062,-0.001146475,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,182,4,-0.537703497,0.934633907,-0.166513302,1,0,0,32,235,,,3,-0.624928448,0.60144139,,,0.076787774,1,0,0,0,0,0,0,0,0,16,1,23,0.172498868,0.93819917
13.99,0,0.48206963,13.99,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,1196,1.113563384,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.74,-0.305775062,2.931590123,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,7,6,0,0.578220853,-1.283377661,-1.078954164,1,0,0,197,140,2,9,5,0.196924091,0.048406334,-0.754767554,-0.660219301,1.345549722,1,0,0,0,0,0,0,0,0,14,1,17,-0.703927834,0.318991249
14.33,-19.95,0.337010698,14.33,1,37,0.578438824,1, ,45k-65k,55,-0.443413637,2,1039,0.669242943,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0,0,-3.177,0,0,0,2.088,0,0,2.089,-3.177,4.177,0.43,0.57,-0.110352039,2,5,10,3,-0.165728714,-1.232968307,-0.394623518,0,0,0,1,326,,,3,-0.779337107,1.131190759,,,0.076787774,0,0,1,0,0,0,0,0,0,18,1,15,1.04892557,0.112588609
14.69,0,0.48206963,14.69,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,903,0.284353898,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,6,0,-1.281653063,-1.283377661,-1.078954164,0,0,0,271,,,,2,0.565512502,,,,-0.5575932,0,0,0,0,0,0,0,0,1,16,0,30,0.172498868,1.660608411
14.69,0,0.48206963,14.69,1,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,1100,0.841877,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.39,-0.305775062,1.276013011,1,0,2,-0.429593756,-0.932638373,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,8,0,0,0.950195636,-1.358991692,-1.078954164,0,0,0,14,14,18,15,5,-0.714585088,-0.685092793,-0.650656846,-0.620374133,1.345549722,0,0,0,0,0,0,0,1,0,9,1,3,-2.894994589,-1.125827233
14.9,0,0.48206963,14.9,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,1239,1.235256244,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.15,-0.305775062,0.140760135,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,5,171,4,-0.165728714,0.796008184,-0.166513302,0,0,0,449,,,,2,1.452117059,,,,-0.5575932,0,0,0,0,1,0,0,0,0,14,1,9,-0.703927834,-0.506619312
14.9,0,0.48206963,14.9,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,910,0.304164363,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.55,-0.305775062,2.032848262,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,2,173,0,-1.281653063,0.821212861,-1.078954164,1,0,0,2,797,,,3,-0.774356182,3.873080352,,,0.076787774,0,0,0,0,0,0,0,1,0,14,0,13,-0.703927834,-0.093814032
14.9,0,0.48206963,14.9,1,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,1108,0.864517532,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,8,175,0,0.950195636,0.846417538,-1.078954164,1,0,0,2,196,495,,4,-0.774356182,0.374405946,2.453143631,,0.711168748,0,0,0,0,0,0,0,1,0,18,1,11,1.04892557,-0.300216672
14.94,0,0.48206963,14.94,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,886,0.236242767,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,2,171,0,-1.281653063,0.796008184,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,1,0,18,0,8,1.04892557,-0.609820632
14.95,-14.95,0.37336632,14.95,1,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,1273,1.331478505,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.7,-0.305775062,2.74238131,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,169,1,-0.537703497,0.770803507,-0.850843949,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,0,1,12,0,38,-1.580354536,2.486218972
14.95,-14.95,0.37336632,14.95,1,37,0.578438824,1,2, ,,,2,897,0.267373499,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.58,-0.305775062,2.174754872,1,0,2,-0.429593756,-0.932638373,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,28,0,-0.90967828,-1.006126215,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,18,1,2,1.04892557,-1.229028553
14.95,-14.95,0.37336632,14.95,1,37,0.578438824,1,2, ,,,2,855,0.148510706,10.893,0,-9.893,0,0.52,0,0.48,0,0.943370286,-0.834975019,0.623466021,-0.666278948,-9.893,0.48,0.03,2.187620359,-0.426866304,1,0,3,-0.429593756,-0.497204335,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,5,11,0,-0.165728714,-1.220365969,-1.078954164,0,0,0,22,,,,2,-0.674737693,,,,-0.5575932,0,0,0,0,0,0,0,1,0,12,1,6,-1.580354536,-0.816223273
14.95,0,0.48206963,14.95,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,984,0.513589285,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.74,-0.305775062,2.931590123,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,12,3,-1.281653063,-1.20776363,-0.394623518,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,16,1,4,0.172498868,-1.022625913
14.97,0,0.48206963,14.97,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,852,0.140020506,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,3,15,0,-0.90967828,-1.169956615,-1.078954164,0,0,0,18,,,,2,-0.69466139,,,,-0.5575932,1,0,0,0,0,0,0,0,0,16,1,12,0.172498868,-0.197015352
14.99,0,0.48206963,14.99,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1073,0.765465204,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.69,-0.305775062,2.695079107,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.864570794,2,3,19,0,-0.90967828,-1.119547261,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,18,1,28,1.04892557,1.454205771
14.99,0,0.48206963,14.99,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,574,-0.646737983,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.77,-0.305775062,3.073496733,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,3,173,0,-0.90967828,0.821212861,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,16,1,36,0.172498868,2.279816332
14.99,0,0.48206963,14.99,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1341,1.523923028,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.95,-0.305775062,3.92493639,1,0,1,-0.429593756,-1.368072411,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,5,4,0,-0.165728714,-1.308582338,-1.078954164,1,0,0,345,1,4,813,5,0.934100913,-0.760771274,-0.741753716,4.679033197,1.345549722,0,0,0,0,0,0,0,0,1,18,1,21,1.04892557,0.73179653
15.49,0,0.48206963,15.49,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,809,0.018327646,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.16,-0.305775062,0.188062338,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.864570794,2,4,11,7,-0.537703497,-1.220365969,0.517817344,0,0,0,225,,,,2,0.336389976,,,,-0.5575932,0,0,1,0,0,0,0,0,0,18,0,6,1.04892557,-0.816223273
15.49,0,0.48206963,15.49,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1350,1.549393626,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.4,-0.305775062,1.323315215,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,6,181,8,0.20624607,0.922031569,0.74592756,1,0,0,409,30,9,62,5,1.25288008,-0.591950046,-0.709219119,-0.308253651,1.345549722,0,0,0,0,0,0,0,0,1,14,0,23,-0.703927834,0.93819917
15.49,0,0.48206963,15.49,1,17,-1.517910626,1,1,45k-65k,55,-0.443413637,2,1254,1.277707242,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.43,-0.305775062,1.465221824,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,10,0,-0.90967828,-1.232968307,-1.078954164,0,1,0,3,754,238,,4,-0.769375258,3.622759222,0.780865387,,0.711168748,0,0,0,0,0,0,0,0,1,16,1,12,0.172498868,-0.197015352
15.49,0,0.48206963,15.49,1,17,-1.517910626,,1,45k-65k,55,-0.443413637,2,1137,0.94658946,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.19,-0.305775062,0.329968948,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,5,71,3,-0.165728714,-0.464225661,-0.394623518,1,1,0,313,540,,,3,0.77471133,2.376974991,,,0.076787774,1,0,0,0,0,0,0,0,0,16,1,10,0.172498868,-0.403417992
15.9,0,0.48206963,15.9,1,37,0.578438824,2,1,45k-65k,55,-0.443413637,2,904,0.287183964,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.17,-0.305775062,0.235364541,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,5,16,3,-0.165728714,-1.157354276,-0.394623518,1,0,0,79,254,,,3,-0.390824997,0.712048401,,,0.076787774,0,0,0,0,0,0,0,0,1,16,1,45,0.172498868,3.208628214
15.98,0,0.48206963,15.98,1,37,0.578438824,2,1,45k-65k,55,-0.443413637,2,1084,0.796595936,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,6,2,0,0.20624607,-1.333787015,-1.078954164,1,0,0,23,588,,,3,-0.669756768,2.656403229,,,0.076787774,1,0,0,0,0,0,0,0,0,16,1,7,0.172498868,-0.713021953
15.99,-4,0.452985133,15.99,1,37,0.578438824,2,1,45k-65k,55,-0.443413637,2,1137,0.94658946,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.51,-0.305775062,1.84363945,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,3,9,0,-0.90967828,-1.245570646,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,18,0,39,1.04892557,2.589420293
15.99,0,0.48206963,15.99,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,1169,1.037151589,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.45,-0.305775062,1.559826231,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,8,6,9,0.950195636,-1.283377661,0.974037775,1,0,0,78,266,452,,4,-0.395805922,0.781905461,2.173346104,,0.711168748,1,0,0,0,0,0,0,0,0,12,1,28,-1.580354536,1.454205771
15.99,0,0.48206963,15.99,1,36,0.473621351,2,1,45k-65k,55,-0.443413637,2,1167,1.031491456,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.05,-0.305775062,-0.332261897,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,189,10,-0.537703497,1.022850276,1.202147991,1,0,0,447,,,,2,1.44215521,,,,-0.5575932,1,0,0,0,0,0,0,0,0,16,1,12,0.172498868,-0.197015352
16.17,0,0.48206963,16.17,1,17,-1.517910626,1,1,45k-65k,55,-0.443413637,2,874,0.202281969,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,179,0,-1.281653063,0.896826892,-1.078954164,0,1,0,,,,,1,,,,,-1.191974174,0,1,0,0,0,0,0,0,0,14,0,12,-0.703927834,-0.197015352
