PRICE,DISCOUNT_AMT,STD_DISCOUNT_AMT,AMT,QTY,age,std_age,educ,size_hh,income_cat,income_est,std_income_est,Min_TIER,TENURE,std_TENURE,sales_pcnt,spring_pcnt,fall_pcnt,holiday_pcnt,sales_prop,spring_prop,fall_prop,holiday_prop,std_sales_prop,std_spring_prop,std_fall_prop,std_holiday_prop,bts_pcnt,bts_prop,clearance_pcnt,std_bts_prop,std_clearance_pcnt,RETAIL,WEB,PROD_CATEGORY_COUNT,std_WEB,std_PROD_CATEGORY_COUNT,pcnt_m_casual_bottoms,pcnt_m_knits,pcnt_m_shirts,pcnt_m_suits,pcnt_w_denim,pcnt_w_dress,pcnt_w_knit_tops,pcnt_w_pants,pcnt_w_sweaters,pcnt_w_woven_tops,pcnt_m_prod,pcnt_w_prod,prop_m_prod,prop_f_prod,std_prop_f_prod,TIER,product_category_count,em_received_ty,dm_received_ty,std_product_cat_count,std_em_rcvd,std_dm_rcvd,days90,profile,is_redeemer,timeuntil_2,timeuntil_3,timeuntil_4,timeuntil_5,up_trans,std_timeuntil_2,std_timeuntil_3,std_timeuntil_4,std_timeuntil_5,std_up_trans,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,EDUC_YEARS,MARRIED,LENGTH_OF_RESIDENCE,std_EDUC_YEARS,std_LENGTH_OF_RESIDENCE,CLUSTER,DISTANCE
47.94,0,0.48206963,95.88,2,37,0.578438824,1,1,gt125k,135,1.97525394,2,1175,1.054131988,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.27,-0.305775062,0.708386573,1,0,1,-0.429593756,-1.368072411,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.864570794,2,2,179,3,-1.281653063,0.896826892,-0.394623518,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,1,0,12,0,19,-1.580354536,0.525393889,2,4.1115430734
47.94,0,0.48206963,95.88,2,37,0.578438824,1,1,gt125k,135,1.97525394,2,1161,1.014511057,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.11,-0.305775062,-0.048448678,1,0,1,-0.429593756,-1.368072411,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.864570794,2,2,6,0,-1.281653063,-1.283377661,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,1,0,18,1,48,1.04892557,3.518232174,2,3.9452864466
48.42,-15,0.373002764,96.84,2,17,-1.517910626,1,2,45k-65k,55,-0.443413637,2,217,-1.657071725,0.567,0.433,0,0,0.57,0.43,0,0,1.099204771,0.358338797,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,94,1,-1.281653063,-0.174371877,-0.850843949,0,1,1,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,14,0,2,-0.703927834,-1.229028553,2,3.2339232071
48.47,-155.86,-0.651207823,96.94,2,37,0.578438824,1,2,25k-45k,35,-1.048080532,2,1036,0.660752743,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.22,-0.305775062,0.471875557,1,0,4,-0.429593756,-0.061770298,0.495,0,0,0.505,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,5,172,2,-0.165728714,0.808610523,-0.622733733,0,0,0,2,,,,2,-0.774356182,,,,-0.5575932,0,0,0,0,0,1,0,0,0,12,1,10,-1.580354536,-0.403417992,3,3.5962249928
48.92,-40,0.191224653,97.84,2,37,0.578438824,1,4,45k-65k,55,-0.443413637,2,360,-1.252372215,1.327,-1.327,1,0,,,,,,,,,0,,0,,-0.568772913,1,0,7,-0.429593756,1.244531816,0,0,0,0,0.49,0,0,0.51,0,0,0,1,,,,2,7,98,2,0.578220853,-0.123962523,-0.622733733,1,0,0,9,103,14,,4,-0.739489711,-0.166986267,-0.676684523,,0.711168748,0,0,0,0,1,0,0,0,0,14,0,13,-0.703927834,-0.093814032,3,2.4243666265
48.93,-41.94,0.177118672,97.86,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,300,-1.422176205,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,0.667,0.333,3,0.88252938,-0.497204335,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.864570794,2,3,173,3,-0.90967828,0.821212861,-0.394623518,0,0,0,130,,,,2,-0.136797849,,,,-0.5575932,0,0,0,0,0,0,0,1,0,14,0,4,-0.703927834,-1.022625913,2,2.9590018455
48.955,-17.99,0.351262102,97.91,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,1135,0.940929327,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,9,0,-0.90967828,-1.245570646,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,12,0,4,-1.580354536,-1.022625913,1,3.7618602236
49.1,-29.7,0.266117235,98.2,2,17,-1.517910626,1,2,45k-65k,55,-0.443413637,2,1199,1.122053584,0.152,0.848,0,0,0.15,0.85,0,0,-0.2098049,1.523901129,-0.743819183,-0.666278948,0.152,0.15,0.09,0.473411007,-0.143053084,1,0,3,-0.429593756,-0.497204335,0,0,0,0.848,0,0,0.152,0,0,0,0.848,0.152,0.85,0.15,-1.062602249,2,7,61,2,0.578220853,-0.590249046,-0.622733733,0,1,0,111,63,113,750,5,-0.231435414,-0.399843132,-0.032499518,4.260658934,1.345549722,1,0,0,0,0,0,0,0,0,12,1,2,-1.580354536,-1.229028553,6,3.1699041705
49.23,-17.38,0.355697488,98.46,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,182,-1.756124053,0.31,0.69,0,0,0.31,0.69,0,0,0.288865451,1.079877384,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.864570794,2,2,64,2,-1.281653063,-0.552442031,-0.622733733,1,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,1,0,0,0,12,1,21,-1.580354536,0.73179653,2,2.4698358685
49.245,0,0.48206963,98.49,2,37,0.578438824,1,,gt125k,135,1.97525394,2,964,0.456987955,0,0.811,0.189,0,0,0.81,0.19,0,-0.677308354,1.412895193,-0.202602123,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0.811,0,0,0,0,0,1,0,1,0.864570794,2,3,9,0,-0.90967828,-1.245570646,-1.078954164,0,0,0,232,,,,2,0.371256447,,,,-0.5575932,1,0,0,0,0,0,0,0,0,16,1,15,0.172498868,0.112588609,2,2.642120303
49.38,0,0.48206963,98.76,2,37,0.578438824,1,2,gt125k,135,1.97525394,2,684,-0.335430667,0,0.191,0.809,0,0,0.19,0.81,0,-0.677308354,-0.307696821,1.563474599,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0.809,0,0.191,0,0,0,0,1,0,1,0.864570794,2,2,6,0,-1.281653063,-1.283377661,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,1,0,0,0,0,16,1,4,0.172498868,-1.022625913,2,3.1325800171
49.595,0,0.48206963,99.19,2,37,0.578438824,1,2,gt125k,135,1.97525394,2,1335,1.506942629,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.31,-0.305775062,0.897595386,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0.097,0,0,0,0,1,0,1,0.864570794,2,5,6,0,-0.165728714,-1.283377661,-1.078954164,0,0,0,576,,,,2,2.084694467,,,,-0.5575932,0,0,0,0,0,0,0,1,0,12,0,6,-1.580354536,-0.816223273,1,4.2109330838
49.68,-10.49,0.405795535,99.36,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,666,-0.386371864,0,0.598,0,0.402,0,0.6,0,0.4,-0.677308354,0.830114027,-0.743819183,0.541425068,0,0,0,-0.305775062,-0.568772913,0.5,0.5,2,1.540561103,-0.932638373,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.864570794,2,2,52,6,-1.281653063,-0.703670092,0.289707129,0,1,0,145,,,,2,-0.062083982,,,,-0.5575932,0,0,1,0,0,0,0,0,0,12,1,22,-1.580354536,0.83499785,2,2.6954443345
49.9,-80,-0.099620324,99.8,2,17,-1.517910626,1,1,45k-65k,55,-0.443413637,2,839,0.103229642,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.06,-0.305775062,-0.284959694,1,0,3,-0.429593756,-0.497204335,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,5,31,2,-0.165728714,-0.9683192,-0.622733733,0,1,0,,,,,1,,,,,-1.191974174,0,0,0,1,0,0,0,0,0,14,1,4,-0.703927834,-1.022625913,2,3.2977787541
49.9,-60,0.045802165,99.8,2,17,-1.517910626,1,2,45k-65k,55,-0.443413637,2,176,-1.773104452,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,0,1,2,3.510715962,-0.932638373,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,102,2,-0.90967828,-0.073553169,-0.622733733,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,12,1,24,-1.580354536,1.04140049,5,3.7299123952
49.9,-40,0.191224653,99.8,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,691,-0.315620201,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,174,3,-0.537703497,0.833815199,-0.394623518,0,0,0,530,6,,,3,1.855571941,-0.731664166,,,0.076787774,0,0,0,0,0,0,0,0,1,16,1,31,0.172498868,1.763809731,1,3.5315034841
49.9,-30,0.263935898,99.8,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,784,-0.052424016,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,174,7,-0.537703497,0.833815199,0.517817344,1,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,12,1,6,-1.580354536,-0.816223273,2,3.6346043668
49.9,-15,0.373002764,99.8,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,417,-1.091058424,0,0.3,0.7,0,0,0.3,0.7,0,-0.677308354,-0.002430496,1.250138406,-0.666278948,0.7,0.7,0,3.330426594,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0,0.7,0,0.3,0,1,0,1,0.864570794,2,3,0,0,-0.90967828,-1.358991692,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,1,0,0,0,9,0,46,-2.894994589,3.311829534,2,2.5344279053
49.9,0,0.48206963,99.8,2,37,0.578438824,1,1,gt125k,135,1.97525394,2,770,-0.092044947,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,2,6,0,-1.281653063,-1.283377661,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,14,1,8,-0.703927834,-0.609820632,2,3.0458003258
49.9,0,0.48206963,99.8,2,37,0.578438824,1,4,gt125k,135,1.97525394,2,1013,0.595661214,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0.5,0,0.5,0,0,1,0,1,0.864570794,2,2,98,0,-1.281653063,-0.123962523,-1.078954164,0,0,0,290,,,,2,0.660150067,,,,-0.5575932,0,0,0,0,0,0,0,0,1,12,1,4,-1.580354536,-1.022625913,1,2.6811837625
49.9,0,0.48206963,99.8,2,37,0.578438824,1,2,gt125k,135,1.97525394,2,774,-0.080724681,0.3,0.7,0,0,0.3,0.7,0,0,0.257698554,1.107628868,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0.7,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,173,0,-0.90967828,0.821212861,-1.078954164,0,0,0,264,,,,2,0.530646031,,,,-0.5575932,0,0,0,0,0,0,0,0,1,9,0,34,-2.894994589,2.073413692,4,2.961151414
49.92,0,0.48206963,99.84,2,17,-1.517910626,1,2,gt125k,135,1.97525394,2,1169,1.037151589,0.7,0,0.3,0,0.7,0,0.3,0,1.504374431,-0.834975019,0.11073407,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0.7,0,0.3,0,1,0,1,0.864570794,2,5,180,6,-0.165728714,0.90942923,0.289707129,0,1,0,310,315,,,3,0.759768557,1.067155121,,,0.076787774,0,1,0,0,0,0,0,0,0,16,0,14,0.172498868,0.009387289,1,3.5879381149
49.935,0,0.48206963,99.87,2,37,0.578438824,1,1,gt125k,135,1.97525394,2,283,-1.470287336,0.7,0,0,0.3,0.7,0,0,0.3,1.504374431,-0.834975019,-0.743819183,0.239499064,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,1,172,0,-1.653627847,0.808610523,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,1,0,0,0,0,14,0,17,-0.703927834,0.318991249,1,3.2340226567
50,0,0.48206963,100,2,37,0.578438824,1,1,gt125k,135,1.97525394,2,672,-0.369391465,0,0.5,0,0.5,0,0.5,0,0.5,-0.677308354,0.552599186,-0.743819183,0.843351072,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.402691609,2,1,6,0,-1.653627847,-1.283377661,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,9,1,20,-2.894994589,0.62859521,1,2.9928284412
50.37,-35.2,0.226126051,100.74,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,343,-1.300483346,0,0.524,0.476,0,0,0.52,0.48,0,-0.677308354,0.608102154,0.623466021,-0.666278948,0,0,0,-0.305775062,-0.568772913,0.5,0.5,3,1.540561103,-0.497204335,0,0,0,0,0.524,0.476,0,0,0,0,0,1,0,1,0.864570794,2,3,280,5,-0.90967828,2.169663076,0.061596913,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,1,0,14,0,19,-0.703927834,0.525393889,3,3.4605495953
50.925,-7.99,0.423973346,101.85,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,875,0.205112036,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0.706,0.294,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,6,0,-0.537703497,-1.283377661,-1.078954164,0,0,0,10,,,,2,-0.734508786,,,,-0.5575932,0,0,0,0,0,0,0,0,1,18,1,15,1.04892557,0.112588609,2,3.5506089323
50.935,-57.93,0.060853392,101.87,2,17,-1.517910626,1,2,45k-65k,55,-0.443413637,2,1000,0.558870349,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,0,1,2,3.510715962,-0.932638373,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,24,5,-0.90967828,-1.056535569,0.061596913,0,1,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,16,1,16,0.172498868,0.215789929,5,3.3501935648
51.45,-25,0.30029152,102.9,2,17,-1.517910626,1,1,45k-65k,55,-0.443413637,2,1083,0.793765869,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0.766,0,0,0,0.234,0,0,0,0,0,0.766,0.234,0.77,0.23,-0.881221257,2,4,181,11,-0.537703497,0.922031569,1.430258206,0,1,0,12,444,,,3,-0.724546937,1.818118513,,,0.076787774,1,0,0,0,0,0,0,0,0,12,1,0,-1.580354536,-1.435431194,2,3.3992274835
51.87,0,0.48206963,103.74,2,17,-1.517910626,1,2,gt125k,135,1.97525394,2,1270,1.322988306,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,0,1,3,3.510715962,-0.497204335,0,0,0,0,0,0,0,0,0,0.231,0,1,0,1,0.864570794,2,5,172,9,-0.165728714,0.808610523,0.974037775,0,1,1,31,24,409,4,5,-0.629909372,-0.626878576,1.893548577,-0.693423607,1.345549722,0,0,0,0,1,0,0,0,0,12,1,29,-1.580354536,1.557407091,5,4.9693687915
51.92,-47.92,0.133637348,103.84,2,18,-1.413093154,1,1,45k-65k,55,-0.443413637,2,904,0.287183964,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0.539,0,0,0.461,0,0,1,0,1,0.864570794,2,6,184,7,0.20624607,0.959838584,0.517817344,0,1,0,167,13,,,3,0.047496357,-0.690914214,,,0.076787774,0,0,0,0,1,0,0,0,0,12,1,23,-1.580354536,0.93819917,6,3.2099185528
51.94,0,0.48206963,103.88,2,37,0.578438824,1,1,gt125k,135,1.97525394,2,1127,0.918288795,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,0.667,0.333,2,0.88252938,-0.932638373,0,0,0,0,0,0,0,0.923,0,0,0,1,0,1,0.864570794,2,3,166,5,-0.90967828,0.732996492,0.061596913,0,0,0,433,36,,,3,1.372422267,-0.557021517,,,0.076787774,0,1,0,0,0,0,0,0,0,18,1,7,1.04892557,-0.713021953,4,3.8531091926
52.415,0,0.48206963,104.83,2,17,-1.517910626,1,2,gt125k,135,1.97525394,2,1178,1.062622187,0,0,0.667,0.333,0,0,0.67,0.33,-0.677308354,-0.834975019,1.164683081,0.330076865,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0.667,0,0,0.333,0,0,0,0,0.667,0.333,0.67,0.33,-0.654495016,2,4,113,7,-0.537703497,0.065072554,0.517817344,0,1,0,291,56,,,3,0.665130992,-0.440593084,,,0.076787774,1,0,0,0,0,0,0,0,0,18,1,11,1.04892557,-0.300216672,1,2.9542233698
52.425,-34.95,0.227943832,104.85,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,413,-1.10237869,0,0,0.667,0.333,0,0,0.67,0.33,-0.677308354,-0.834975019,1.164683081,0.330076865,0.667,0.67,0,3.17458938,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,98,4,-1.281653063,-0.123962523,-0.166513302,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,16,0,12,0.172498868,-0.197015352,1,2.8460957806
52.425,0,0.48206963,104.85,2,37,0.578438824,1,2,gt125k,135,1.97525394,2,672,-0.369391465,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0.667,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,9,3,-1.281653063,-1.245570646,-0.394623518,1,0,0,,,,,1,,,,,-1.191974174,0,1,0,0,0,0,0,0,0,14,1,0,-0.703927834,-1.435431194,1,3.0363794187
52.425,0,0.48206963,104.85,2,37,0.578438824,1,2,gt125k,135,1.97525394,2,641,-0.457123527,0.667,0,0,0.333,0.67,0,0,0.33,1.41087374,-0.834975019,-0.743819183,0.330076865,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,172,6,-1.281653063,0.808610523,0.289707129,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,1,0,0,0,14,1,13,-0.703927834,-0.093814032,1,2.6078106702
52.43,-34.95,0.227943832,104.86,2,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1259,1.291857574,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,0,1,2,3.510715962,-0.932638373,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.864570794,2,3,174,5,-0.90967828,0.833815199,0.061596913,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,1,0,0,0,0,14,0,28,-0.703927834,1.454205771,5,3.1683692157
52.435,0,0.48206963,104.87,2,37,0.578438824,1,2,gt125k,135,1.97525394,2,792,-0.029783484,0,0.762,0.457,-0.219,0,0.53,0.32,0.15,-0.677308354,0.635853638,0.167704287,-0.213389942,0,0,0.15,-0.305775062,0.140760135,1,0,2,-0.429593756,-0.932638373,0,0,0.238,0,0.762,0,0,0,0,0,0.238,0.762,0.24,0.76,0.320427817,2,4,174,0,-0.537703497,0.833815199,-1.078954164,1,0,0,121,183,105,70,5,-0.181626169,0.298727465,-0.084554872,-0.255126761,1.345549722,1,0,0,0,0,0,0,0,0,16,1,9,0.172498868,-0.506619312,4,2.4423645082
52.92,-23.96,0.307853489,105.84,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,743,-0.168456743,0,0,0.66,0.34,0,0,0.66,0.34,-0.677308354,-0.834975019,1.136197973,0.360269466,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0.34,0,0,0,0,1,0,1,0.864570794,2,3,173,0,-0.90967828,0.821212861,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,1,0,0,0,12,0,6,-1.580354536,-0.816223273,2,2.6739129701
52.92,0,0.48206963,105.84,2,37,0.578438824,1,1,gt125k,135,1.97525394,2,1295,1.393739968,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.864570794,2,6,10,12,0.20624607,-1.232968307,1.658368422,0,0,0,365,,,,2,1.033719403,,,,-0.5575932,0,0,0,0,0,0,0,0,1,16,1,11,0.172498868,-0.300216672,1,3.240908077
53.35,0,0.48206963,106.7,2,37,0.578438824,1,2,gt125k,135,1.97525394,2,789,-0.038273684,0,0.28,0.72,0,0,0.28,0.72,0,-0.677308354,-0.057933464,1.307108623,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,5,15,7,-0.165728714,-1.169956615,0.517817344,0,0,0,217,,,,2,0.29654258,,,,-0.5575932,0,1,0,0,0,0,0,0,0,18,1,14,1.04892557,0.009387289,2,2.7629220119
53.37,0,0.48206963,106.74,2,37,0.578438824,1,1,gt125k,135,1.97525394,2,910,0.304164363,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0.28,0,1,0,1,0.864570794,2,3,346,0,-0.90967828,3.001417414,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,1,0,0,0,16,1,11,0.172498868,-0.300216672,1,4.3979633978
53.42,-15,0.373002764,106.84,2,37,0.578438824,1,,45k-65k,55,-0.443413637,2,721,-0.230718206,0,0.252,0.748,0,0,0.25,0.75,0,-0.677308354,-0.141187917,1.392563948,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,3,166,0,-0.90967828,0.732996492,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,16,1,25,0.172498868,1.14460181,2,2.3548885161
53.91,-83.96,-0.128413977,107.82,2,17,-1.517910626,1,1,45k-65k,55,-0.443413637,2,1055,0.714524007,-1,0,0,2,0.33,0,0,0.67,0.351199245,-0.834975019,-0.743819183,1.356625279,0,0,0,-0.305775062,-0.568772913,0.5,0.5,2,1.540561103,-0.932638373,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.864570794,2,8,23,10,0.950195636,-1.069137907,1.202147991,0,1,0,4,129,1,2,5,-0.764394333,-0.015629304,-0.761274473,-0.70670533,1.345549722,0,0,0,1,0,0,0,0,0,9,1,7,-2.894994589,-0.713021953,6,3.6666002464
53.92,-46.96,0.140617627,107.84,2,46,1.521796076,1,,45k-65k,55,-0.443413637,2,472,-0.935404766,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,0.5,0.5,3,1.540561103,-0.497204335,0,0,0.416,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,81,1,-0.90967828,-0.338202277,-0.850843949,1,1,0,14,,,,2,-0.714585088,,,,-0.5575932,0,0,1,0,0,0,0,0,0,16,1,12,0.172498868,-0.197015352,3,3.8998332733
53.95,-40,0.191224653,107.9,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,1006,0.575850748,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0.595,0,0,0,0,0.405,0,1,0,1,0.864570794,2,4,172,0,-0.537703497,0.808610523,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,12,0,12,-1.580354536,-0.197015352,2,3.2797724277
54.425,-24.95,0.300655076,108.85,2,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,1140,0.95507966,-1.176,2.176,0,0,0.35,0.65,0,0,0.413533038,0.968871447,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,0,1,3,3.510715962,-0.497204335,0,0,0,0,0,0.55,0,0.229,0,0,0,1,0,1,0.864570794,2,4,334,0,-0.537703497,2.850189352,-1.078954164,0,0,0,384,22,25,,4,1.128356968,-0.63852142,-0.605108412,,0.711168748,1,0,0,0,0,0,0,0,0,16,1,28,0.172498868,1.454205771,5,4.0340026982
