PRICE,DISCOUNT_AMT,AMT,QTY,age,educ,size_hh,income_cat,income_est,Min_TIER,TENURE,sales_prop,spring_prop,fall_prop,holiday_prop,bts_prop,clearance_pcnt,RETAIL,WEB,PROD_CATEGORY_COUNT,pcnt_m_casual_bottoms,pcnt_m_knits,pcnt_m_shirts,pcnt_m_suits,pcnt_w_denim,pcnt_w_dress,pcnt_w_knit_tops,pcnt_w_pants,pcnt_w_sweaters,pcnt_w_woven_tops,prop_m_prod,prop_f_prod,TIER,product_category_count,em_received_ty,dm_received_ty,days90,profile,is_redeemer,timeuntil_2,timeuntil_3,timeuntil_4,timeuntil_5,up_trans,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,EDUC_YEARS,MARRIED,LENGTH_OF_RESIDENCE,CLUSTER,DISTANCE
25.10833333,-26.3,301.3,12,17,3,3,45k-65k,55,2,520,0.2,0.12,0.66,0.02,0,0.47,0.933,0.067,5,0,0,0,0,0,0,0.238,0.424,0.049,0.289,0,1,2,5,183,12,1,1,0,114,1,133,10,5,0,0,1,0,0,0,0,0,0,18,0,14,6,2.959514864
25.56083333,-11.96,306.73,12,17,3,4,45k-65k,55,2,556,0.06,0.94,0,0,0,0,0.8,0.2,8,0,0,0,0,0.156,0.332,0.051,0,0,0.078,0,1,2,8,10,7,1,1,0,10,313,,,3,0,0,0,0,1,0,0,0,0,14,1,11,6,3.546683252
25.60416667,-276.72,307.25,12,17,3,4,25k-45k,35,2,1267,0.06,0.4,0,0.54,0,0.11,0.444,0.556,8,0,0,0,0,0,0.114,0.324,0.114,0,0.162,0,1,2,9,171,12,1,1,0,34,3,187,25,5,1,0,0,0,0,0,0,0,0,16,1,11,6,3.460021882
25.605,-336.75,307.26,12,17,3,4,25k-45k,35,2,875,0.66,0,0,0.34,0,0.07,0.25,0.75,8,0,0,0,0,0.078,0.113,0.118,0,0.228,0.117,0,1,2,10,179,12,0,1,1,45,33,114,46,5,1,0,0,0,0,0,0,0,0,16,1,25,6,3.843150466
26.04666667,-53.1,312.56,12,37,3,3,45k-65k,55,2,1202,0,0,1,0,0.81,0.12,1,0,7,0,0,0,0,0.255,0,0.08,0,0.105,0.214,0,1,2,8,184,9,0,0,0,49,,,,2,0,0,0,0,0,1,0,0,0,12,1,14,6,3.391666403
26.18583333,-206.82,314.23,12,25,3,4,25k-45k,35,2,1192,0.04,0.51,0.27,0.18,0,0.07,0.222,0.778,9,0,0,0,0,0,0.256,0.095,0.039,0.219,0.038,0,1,2,10,4,12,0,1,1,23,58,8,26,5,0,0,1,0,0,0,0,0,0,14,0,28,6,3.670525998
26.33583333,-40.2,316.03,12,17,3,2,45k-65k,55,2,438,0.45,0.12,0,0.43,0,0.06,1,0,7,0,0,0,0,0.335,0,0.044,0,0,0.451,0.1,0.9,2,9,174,9,0,1,0,22,161,,,3,1,0,0,0,0,0,0,0,0,16,1,27,6,2.593653854
26.66916667,-49.9,320.03,12,17,3,3,45k-65k,55,2,1246,0.08,0.08,0.68,0.16,0,0,1,0,5,0,0,0,0,0,0,0.084,0.187,0.651,0.078,0,1,2,6,340,10,1,1,0,332,3,336,43,5,0,0,0,0,0,0,0,0,1,18,1,41,6,3.932454455
27.1025,-184.85,325.23,12,37,3,3,25k-45k,35,2,1183,1,0,0,0,0,0.08,1,0,7,0,0,0,0,0.133,0.059,0,0,0,0.569,0,1,2,10,14,11,1,0,0,386,364,,,3,1,0,0,0,0,0,0,0,0,16,1,2,6,3.449448487
27.305,-490.86,327.66,12,17,3,4,25k-45k,35,2,1213,0.04,0.41,0.38,0.16,0,0.17,0.8,0.2,8,0,0,0,0,0,0,0.296,0.238,0.082,0.299,0,1,2,11,104,12,1,1,1,4,22,139,2,5,1,0,0,0,0,0,0,0,0,14,1,23,6,3.436730437
28.37333333,-186.13,340.48,12,17,3,4,25k-45k,35,2,1300,0.28,0,0.12,0.6,0,0.09,0.588,0.412,8,0,0,0,0,0,0,0.269,0,0.164,0.437,0.01,0.99,2,12,181,12,1,1,0,2,7,1,8,5,0,0,0,1,0,0,0,0,0,14,1,7,6,3.140243296
28.4025,-48.4,340.83,12,35,3,3,45k-65k,55,2,1055,0.19,0.29,0.52,0,0,0.15,1,0,7,0,0,0,0,0,0,0.188,0.308,0,0.07,0,1,2,12,4,12,1,0,0,3,2,6,45,5,1,0,0,0,0,0,0,0,0,14,1,17,6,2.274711648
28.9375,-141.65,347.25,12,37,3,4,25k-45k,35,2,1316,0,0,0.67,0.33,0.32,0.03,1,0,8,0,0,0,0,0.282,0.389,0.069,0,0,0,0,1,2,9,11,0,0,0,0,356,268,11,,4,1,0,0,0,0,0,0,0,0,14,1,5,6,3.232883145
30.08,-138,360.96,12,17,3,4,25k-45k,35,2,1095,0,0.31,0.53,0.16,0,0,1,0,7,0,0,0,0,0.39,0,0.099,0.168,0.143,0,0.08,0.92,2,11,12,12,0,1,0,58,31,158,10,5,0,0,0,0,0,1,0,0,0,14,1,4,6,2.111079737
30.45916667,-67.98,365.51,12,37,1,4,45k-65k,55,2,887,0,0.12,0.88,0,0,0.06,0.6,0.4,7,0,0,0,0,0,0.197,0.204,0,0.3,0,0.1,0.9,2,9,174,12,1,1,0,154,20,377,151,5,1,0,0,0,0,0,0,0,0,18,1,4,6,2.724041141
32.08083333,-94.95,384.97,12,17,2,3,45k-65k,55,2,1192,0.13,0.44,0.29,0.14,0,0.09,1,0,7,0,0,0,0,0,0.236,0.045,0.142,0.169,0.305,0,1,2,9,171,12,0,1,0,364,14,26,111,5,0,0,0,1,0,0,0,0,0,14,1,2,6,2.430021448
32.11666667,-179.86,385.4,12,17,3,1,25k-45k,35,2,927,0.2,0.6,0.2,0,0,0.04,0.9,0.1,3,0,0,0,0,0,0,0.142,0,0,0.837,0,1,2,4,171,12,0,1,0,330,6,13,9,5,0,0,0,0,0,1,0,0,0,18,1,0,6,2.830283208
33.00666667,-50,396.08,12,17,3,3,45k-65k,55,2,1223,0,0.6,0.15,0.25,0,0,1,0,7,0,0,0,0,0.277,0.252,0.143,0.063,0.151,0.113,0,1,2,9,23,9,1,1,0,51,144,87,259,5,0,0,0,0,0,0,0,1,0,18,1,13,6,2.434473755
33.15416667,-185.27,397.85,12,17,3,3,25k-45k,35,2,1357,0.24,0.44,0.02,0.3,0,0.01,0.5,0.5,6,0,0,0,0,0,0.759,0.056,0.088,0,0,0,1,2,8,179,12,1,1,1,13,66,40,112,5,0,0,1,0,0,0,0,0,0,18,0,13,6,3.046711677
33.4425,-61.92,401.31,12,17,3,4,45k-65k,55,2,344,0.11,0.22,0.39,0.29,0,0.07,1,0,9,0,0,0,0,0,0.037,0.021,0.119,0.388,0.143,0,1,2,9,24,7,1,1,0,41,8,29,67,5,0,0,0,1,0,0,0,0,0,16,1,2,6,2.68254531
33.61333333,-314.68,403.36,12,17,3,4,25k-45k,35,2,392,0,0.21,0.71,0.08,0,0,0.778,0.222,8,0,0,0,0,0.57,0.089,0.042,0,0,0.124,0,1,2,8,168,0,1,1,1,63,16,6,7,5,1,0,0,0,0,0,0,0,0,16,0,7,6,3.002757329
33.67166667,-125,404.06,12,37,3,3,25k-45k,35,2,1050,0.49,0,0.41,0.1,0,0,1,0,6,0,0,0,0,0.272,0.119,0.068,0,0.174,0.368,0,1,2,8,14,12,1,0,0,3,57,233,71,5,0,0,0,0,0,1,0,0,0,16,1,0,6,2.290285741
34.325,-56.91,411.9,12,17,3,4,45k-65k,55,2,1008,0.47,0.3,0.07,0.17,0.07,0.09,0.667,0.333,10,0,0,0,0,0.351,0.194,0,0.036,0.097,0.044,0,1,2,10,163,12,1,1,0,16,42,360,88,5,0,0,1,0,0,0,0,0,0,16,0,10,6,2.66416833
34.41916667,-45,413.03,12,17,3,2,45k-65k,55,2,795,0.15,0,0.64,0.22,0.15,0.11,1,0,4,0,0,0,0,0,0,0,0.579,0,0.402,0.02,0.98,2,7,86,12,1,1,1,6,76,3,54,5,0,0,1,0,0,0,0,0,0,18,1,8,6,2.134282193
34.74916667,-189.9,416.99,12,17,3,2,25k-45k,35,2,1200,0.1,0.81,0,0.1,0,0.03,1,0,4,0,0,0,0,0,0.524,0.12,0,0,0.357,0,1,2,6,188,12,0,1,0,287,21,29,42,5,0,0,0,0,0,1,0,0,0,14,0,17,6,3.1504453
36.175,-104.75,434.1,12,17,3,3,45k-65k,55,2,1027,0,0.49,0.44,0.07,0,0,0.75,0.25,5,0,0,0,0,0.092,0,0.126,0.253,0,0.529,0,1,2,6,176,12,0,1,0,360,151,305,182,5,1,0,0,0,0,0,0,0,0,14,1,3,6,2.486540019
36.33916667,-138.55,436.07,12,17,3,3,25k-45k,35,2,813,0.13,0.87,0,0,0,0.03,1,0,5,0,0,0,0,0,0.312,0.154,0,0,0.521,0,1,2,5,176,12,0,1,0,5,61,254,25,5,0,0,0,1,0,0,0,0,0,14,1,19,6,2.770540886
36.78583333,-267.37,441.43,12,23,3,2,25k-45k,35,2,826,0,0.33,0.67,0,0,0,1,0,3,0,0,0,0,0,0,0,0.161,0,0,0,1,2,7,15,12,1,1,1,54,220,,,3,0,0,1,0,0,0,0,0,0,18,1,22,6,2.876470201
36.80916667,0,441.71,12,17,3,3,gt125k,135,2,681,0.33,0,0.67,0,0,0.14,0.857,0.143,6,0,0,0,0,0,0.158,0.299,0,0,0.226,0,1,2,6,176,9,0,1,0,31,34,264,1,5,0,0,0,0,0,1,0,0,0,14,1,22,6,3.47723425
36.83083333,-109.18,441.97,12,37,3,4,45k-65k,55,2,1274,0.21,0.39,0.17,0.22,0,0.03,0.857,0.143,7,0,0,0,0,0,0.279,0.291,0.096,0,0.146,0,1,2,12,6,12,1,0,0,59,82,92,21,5,0,0,1,0,0,0,0,0,0,18,1,29,6,2.412031518
37.0375,-426.16,444.45,12,17,3,3,,,2,1050,0,1,0,0,0,0.02,0.25,0.75,8,0,0,0,0,0.18,0,0,0.059,0,0.36,0.06,0.94,2,13,189,12,0,1,1,85,20,98,311,5,0,0,1,0,0,0,0,0,0,16,0,17,6,4.770586506
37.64666667,-65,451.76,12,17,3,4,45k-65k,55,2,575,0.45,0.29,0.26,0,0.26,0.04,1,0,7,0,0,0,0,0.496,0.319,0.029,0,0,0,0.04,0.96,2,7,173,3,0,1,1,9,13,,,3,1,0,0,0,0,0,0,0,0,18,1,22,6,2.176013768
38.08833333,-64.95,457.06,12,37,3,5,45k-65k,55,2,343,0.13,0.58,0.13,0.16,0,0,1,0,9,0,0,0,0,0,0.095,0.269,0.251,0.092,0.087,0,1,2,9,97,0,1,0,1,30,8,6,23,5,0,0,1,0,0,0,0,0,0,18,1,2,6,2.806298073
38.73416667,-109.22,464.81,12,25,3,4,45k-65k,55,1,834,0,0,0.91,0.09,0,0,1,0,8,0,0,0,0,0,0,0,0.244,0,0.361,0,1,1,11,190,8,0,0,0,28,34,,,3,1,0,0,0,0,0,0,0,0,12,1,5,6,2.621839255
38.955,-188.16,467.46,12,37,3,4,25k-45k,35,2,1303,0.01,0.55,0,0.44,0,0,1,0,10,0,0,0,0,0,0,0,0.113,0,0.054,0,1,2,10,106,12,0,0,0,50,250,2,12,5,0,0,0,1,0,0,0,0,0,12,1,15,6,3.218806654
39.91666667,-134,479,12,37,3,3,25k-45k,35,2,607,0.22,0.57,0.21,0,0,0,1,0,6,0,0,0,0,0.3,0.129,0.281,0,0,0.271,0,1,2,6,88,12,1,0,0,44,136,260,,4,1,0,0,0,0,0,0,0,0,16,0,20,6,2.119860348
40.0775,-94.9,480.93,12,17,3,3,45k-65k,55,2,1128,0,0.75,0.25,0,0,0,1,0,6,0,0,0,0,0,0.145,0.139,0.467,0,0.083,0,1,2,6,183,11,1,1,0,6,532,54,160,5,0,0,0,0,0,0,1,0,0,14,1,15,6,3.536921267
43.8825,-109.2,526.59,12,24,,3,45k-65k,55,2,1279,0.19,0.37,0.13,0.31,0.13,0.02,1,0,6,0,0,0,0,0.227,0,0.036,0.436,0,0.166,0,1,2,6,107,9,0,0,1,31,70,413,28,5,0,0,1,0,0,0,0,0,0,18,1,15,6,1.831567431
45.2125,-94.95,542.55,12,17,2,3,45k-65k,55,2,997,0.29,0.49,0.11,0.11,0.11,0.13,1,0,5,0,0,0,0,0,0.595,0.031,0,0,0.327,0,1,2,8,180,12,1,1,1,1,11,23,1,5,0,0,1,0,0,0,0,0,0,16,1,1,6,2.140224479
9.555384615,-32.5,124.22,13,17,2,4,45k-65k,55,2,378,0,0.22,0.78,0,0.3,0.37,1,0,9,0,0,0,0,0,0.195,0.066,0,-0.241,0.183,0,1,2,9,77,4,1,1,0,1,166,139,,4,1,0,0,0,0,0,0,0,0,18,1,13,6,3.034928195
10.65615385,-85.95,138.53,13,40,2,4,45k-65k,55,2,694,0.54,0,0.46,0,0,0.57,1,0,8,0,0,0,0,0.289,-0.036,0.187,0,0,0.18,0.15,0.85,2,8,13,5,0,0,0,431,166,,,3,1,0,0,0,0,0,0,0,0,16,1,14,6,3.750898908
13.17769231,-35.1,171.31,13,37,2,3,45k-65k,55,2,1361,0.37,0,0.63,0,0.35,0.35,1,0,5,0,0,0,0,0,0,0.402,0,0,0,0.6,0.4,2,6,170,3,0,0,0,1,300,42,311,5,1,0,0,0,0,0,0,0,0,16,1,11,6,3.099201091
14.65846154,-21.45,190.56,13,37,2,4,45k-65k,55,2,1032,0,1,0,0,0,0.01,1,0,8,0,0,0,0,0,0.386,0.17,0,0,0.099,0.11,0.89,2,10,94,2,1,0,0,37,12,49,744,5,0,1,0,0,0,0,0,0,0,16,1,5,6,3.038572329
15.41307692,-285.69,200.37,13,17,1,4,25k-45k,35,2,728,0,0.25,0.69,0.06,0,0.11,0.667,0.333,8,0,0,0,0,0,0.149,0,0,0,0.698,0,1,2,9,4,12,1,1,0,358,33,124,,4,1,0,0,0,0,0,0,0,0,14,1,2,6,3.091741798
17.12461539,-180.04,222.62,13,37,3,4,25k-45k,35,2,586,0.76,0.24,0,0,0,0.05,1,0,8,0,0,0,0,0,0.076,0.124,0.203,0,0.314,0,1,2,8,12,4,0,0,1,8,,,,2,0,1,0,0,0,0,0,0,0,16,0,6,6,3.066354572
17.87846154,-24.95,232.42,13,17,2,2,,,2,667,0.2,0.69,0,0.11,0,0,1,0,3,0,0,0,0,0,0.434,0.566,0,0,0,0,1,2,3,178,8,0,1,0,315,5,16,,4,0,0,0,0,0,0,0,1,0,14,1,2,6,3.188882626
18.07230769,-13.63,234.94,13,25,2,4,45k-65k,55,2,1015,0.46,0.21,0.33,0,0,0.14,1,0,8,0,0,0,0,0,0.287,0.126,0,0.043,0.198,0,1,2,10,186,12,0,1,1,33,65,61,114,5,1,0,0,0,0,0,0,0,0,18,1,18,6,1.944080055
18.25,-125.86,237.25,13,37,2,2,25k-45k,35,2,1030,0.18,0,0.7,0.12,0,0,1,0,3,0,0,0,0,0,0,0.288,0,0,0.712,0,1,2,3,19,0,0,0,0,49,50,69,,4,1,0,0,0,0,0,0,0,0,16,0,10,6,2.772296127
18.31,-246.8,238.03,13,17,2,3,25k-45k,35,2,1007,0,0,0.14,0.86,0.14,0.04,1,0,7,0,0,0,0,0,0.302,0.136,0,0.105,0.091,0,1,2,9,22,4,0,1,0,340,262,102,,4,0,0,0,0,0,0,0,0,1,18,0,4,6,3.453780584
18.87769231,-13.84,245.41,13,17,2,4,45k-65k,55,2,1255,0.47,0.53,0,0,0,0,1,0,8,0,0,0,0,0,0.122,0.237,0.073,0,0.198,0.1,0.9,2,9,175,3,0,1,0,27,62,,,3,0,1,0,0,0,0,0,0,0,14,1,17,6,2.716332185
20.24923077,-44.98,263.24,13,17,2,4,45k-65k,55,2,506,0.11,0.33,0.29,0.26,0,0.05,1,0,8,0,0,0,0,0,0.079,0.406,0.161,0.137,0,0,1,2,8,13,6,1,1,0,98,81,5,,4,0,0,1,0,0,0,0,0,0,16,1,7,6,2.269802607
21.15692308,-97.77,275.04,13,17,2,3,45k-65k,55,2,1295,0.07,0.22,0.5,0.21,0,0.08,0.833,0.167,6,0,0,0,0,0.174,0,0.321,0.152,0,0.32,0,1,2,6,97,10,0,1,0,42,46,587,78,5,0,1,0,0,0,0,0,0,0,18,1,12,6,1.931481753
21.95153846,-97.39,285.37,13,17,2,2,45k-65k,55,2,1140,0,0.15,0.48,0.37,0,0.05,0.571,0.429,4,0,0,0,0,0,0.21,0.44,0,0.294,0,0,1,2,6,179,12,1,1,1,13,75,99,26,5,1,0,0,0,0,0,0,0,0,9,1,8,6,2.609263894
22.76615385,-29.8,295.96,13,37,3,4,45k-65k,55,2,770,0.21,0.49,0.26,0.04,0.26,0.42,1,0,10,0,0,0,0,0.31,0.081,0.214,0.061,0.041,0.093,0,1,2,11,175,8,0,0,0,61,93,198,25,5,1,0,0,0,0,0,0,0,0,16,1,22,6,3.000382297
23.57076923,-52.4,306.42,13,17,3,2,45k-65k,55,2,1004,0,0.76,0.24,0,0,0,1,0,3,0,0,0,0,0,0,0.74,0,0,0.26,0,1,2,6,6,12,1,1,1,145,43,77,95,5,0,0,0,1,0,0,0,0,0,18,1,22,6,2.916134539
24.12769231,-304.65,313.66,13,17,3,3,25k-45k,35,2,615,0.28,0.25,0.47,0,0,0.12,1,0,6,0,0,0,0,0.302,0,0.299,0.111,0.145,0.143,0,1,2,6,174,12,1,1,1,1,88,68,35,5,1,0,0,0,0,0,0,0,0,16,1,16,6,2.422455943
25.08,-117.4,326.04,13,17,3,3,25k-45k,35,2,292,0.18,0.43,0,0.38,0,0,0.875,0.125,5,0,0,0,0,0.168,0,0.145,0,0,0.672,0,1,2,5,178,2,1,0,1,15,23,78,38,5,1,0,0,0,0,0,0,0,0,16,1,5,6,2.812395826
25.94153846,-26.36,337.24,13,17,3,3,45k-65k,55,2,1007,0.35,0.04,0.53,0.08,0,0,1,0,7,0,0,0,0,0,0.123,0.295,0,0.083,0.206,0,1,2,9,167,0,1,1,0,59,177,49,46,5,1,0,0,0,0,0,0,0,0,16,1,22,6,2.103168795
27.28692308,0,354.73,13,37,3,4,gt125k,135,2,1043,0.11,0.13,0.23,0.53,0.13,0.02,0.8,0.2,7,0,0,0,0,0.135,0.099,0.201,0,0.253,0.197,0.12,0.89,2,9,9,12,0,0,0,6,250,4,28,5,0,0,0,0,0,0,0,0,1,12,1,6,6,3.707736147
27.85846154,-75.84,362.16,13,19,3,3,45k-65k,55,2,161,0.16,0.84,0,0,0,0.01,1,0,6,0,0,0,0,0,0.417,0.405,0,0,0.083,0,1,2,6,86,1,1,0,1,8,44,3,,4,0,0,1,0,0,0,0,0,0,16,0,17,6,3.132436219
28.61692308,-349.67,372.02,13,37,2,3,25k-45k,35,2,1050,0,0.4,0.6,0,0.6,0.04,1,0,5,0,0,0,0,0.153,0.143,0.057,0,0,0.647,0,1,2,8,181,11,0,0,0,177,298,532,1,5,1,0,0,0,0,0,0,0,0,16,1,14,6,3.08781708
29.30230769,-19.95,380.93,13,17,3,3,45k-65k,55,2,389,0,0.61,0.4,0,0,0,1,0,6,0,0,0,0,0,0.157,0.46,0,0,0.21,0,1,2,6,186,8,0,1,0,2,45,,,3,0,0,0,0,0,1,0,0,0,14,1,0,6,2.73507933
29.41846154,-57.41,382.44,13,37,3,3,45k-65k,55,2,932,0,0.47,0.24,0.3,0,0,1,0,7,0,0,0,0,0,0.091,0.078,0.117,0.296,0.117,0,1,2,9,24,12,0,0,0,2,82,138,26,5,1,0,0,0,0,0,0,0,0,12,1,18,6,2.171762376
29.56230769,-39.95,384.31,13,17,2,2,45k-65k,55,2,752,0.29,0.44,0.05,0.22,0,0.05,1,0,6,0,0,0,0,0,0.151,0.182,0,0,0.151,0,1,2,6,172,12,1,1,0,16,7,64,103,5,0,0,0,0,0,0,0,0,1,12,1,30,6,2.115059023
29.61076923,-107.85,384.94,13,17,6,2,45k-65k,55,2,708,0,0.12,0.58,0.3,0,0,0.833,0.167,7,0,0,0,0,0.332,0,0.039,0,0.065,0.078,0,1,2,7,106,12,1,1,0,131,254,21,119,5,0,0,0,0,1,0,0,0,0,16,1,14,6,2.012217536
29.96307692,-29.95,389.52,13,37,3,2,45k-65k,55,2,718,0,0,0.8,0.2,0,0.04,1,0,6,0,0,0,0,0,0.071,0.228,0.179,0.138,0.384,0,1,2,6,8,12,1,0,0,30,377,,,3,0,0,0,0,1,0,0,0,0,16,0,14,6,3.150955653
30.87923077,-227.35,401.43,13,24,3,3,25k-45k,35,2,951,0.37,0.44,0,0.19,0,0,1,0,6,0,0,0,0,0,0,0.105,0.368,0,0.449,0,1,2,7,183,12,1,1,1,13,14,19,8,5,1,0,0,0,0,0,0,0,0,16,1,14,6,2.19408363
31.87846154,-107.45,414.42,13,17,3,3,45k-65k,55,2,1088,0,0.12,0.38,0.51,0,0.02,1,0,6,0,0,0,0,0.595,0.096,0,0,0.045,0.048,0,1,2,11,12,12,1,1,1,21,2,25,12,5,0,0,0,0,0,0,0,1,0,12,1,0,6,2.335960296
33.39769231,-87.88,434.17,13,17,3,2,45k-65k,55,2,835,0.07,0.38,0.31,0.24,0,0,0.929,0.071,7,0,0,0,0,0.366,0,0.241,0,0.198,0,0,1,2,7,164,12,0,1,0,2,7,26,43,5,0,0,0,0,1,0,0,0,0,14,0,16,6,1.831976005
36.67153846,-144.82,476.73,13,17,3,4,25k-45k,35,2,1278,0,0.35,0.65,0,0,0.15,0.667,0.333,9,0,0,0,0,0.23,0,0.05,0.241,0,0.173,0,1,2,11,321,12,1,1,0,80,165,82,216,5,0,0,0,0,0,0,0,1,0,18,0,23,6,3.78955758
38.14615385,-164.95,495.9,13,17,3,3,25k-45k,35,2,1004,0.42,0.34,0.24,0,0.27,0.03,0.6,0.4,5,0,0,0,0,0.741,0,0.047,0.205,0,0,0,1,2,7,108,12,0,1,0,197,161,22,226,5,1,0,0,0,0,0,0,0,0,16,1,8,6,2.235442748
39.14846154,-364.03,508.93,13,17,2,4,25k-45k,35,2,1133,0.31,0.11,0.58,0,0.16,0,0.905,0.095,8,0,0,0,0,0.518,0.082,0.105,0,0,0.176,0,1,2,10,181,9,0,1,1,4,37,28,9,5,0,0,0,0,0,0,0,0,1,18,1,17,6,2.965246254
39.38076923,-166.75,511.95,13,17,3,2,25k-45k,35,2,1309,0,0,1,0,0,0,0.667,0.333,4,0,0,0,0,0,0,0.156,0,0.591,0.253,0,1,2,7,172,11,1,1,1,12,30,112,364,5,0,0,0,0,1,0,0,0,0,18,1,9,6,3.326032041
39.56,-49.9,514.28,13,17,6,3,45k-65k,55,2,762,0,0.62,0,0.38,0,0,1,0,5,0,0,0,0,0.586,0,0,0.175,0.058,0,0,1,2,6,173,10,0,1,1,112,42,,,3,0,0,0,1,0,0,0,0,0,18,1,22,6,2.532734776
40.46,-212.67,525.98,13,37,3,2,25k-45k,35,2,1135,0.16,0.59,0.25,0,0.25,0,0.8,0.2,3,0,0,0,0,0,0,0,0,0.174,0.826,0,1,2,5,27,12,0,0,0,459,154,1,270,5,1,0,0,0,0,0,0,0,0,18,1,4,6,3.397029909
42.38230769,-54.95,550.97,13,17,3,2,45k-65k,55,2,759,0.26,0.13,0.32,0.29,0,0.08,1,0,7,0,0,0,0,0,0,0.096,0.639,0,0.086,0,1,2,7,172,5,1,1,1,41,6,45,34,5,1,0,0,0,0,0,0,0,0,18,1,2,6,1.897166326
42.38307692,-356.91,550.98,13,17,2,3,25k-45k,35,2,776,0.19,0.34,0.41,0.06,0,0.02,0.333,0.667,8,0,0,0,0,0.102,0.232,0.244,0,0,0.087,0,1,2,10,171,12,1,1,1,173,217,36,30,5,0,1,0,0,0,0,0,0,0,16,1,11,6,3.549704507
13.39642857,-40.95,187.55,14,30,2,,45k-65k,55,2,852,0,0.18,0.82,0,0,0.41,0.875,0.125,7,0,0,0,0,-0.469,0.16,0.398,0.187,0,0.187,0,1,2,10,176,12,1,1,0,4,10,1,7,5,1,0,0,0,0,0,0,0,0,12,1,22,6,2.612077384
16.58785714,-319.56,232.23,14,17,2,4,25k-45k,35,2,387,0.04,0.55,0.41,0,0.16,0,0.5,0.5,8,0,0,0,0,0.379,0.15,0.108,0,0.168,0.52,0,1,2,8,22,0,1,1,1,9,9,94,42,5,0,0,0,0,0,0,0,1,0,18,1,16,6,3.4540436
17.11785714,-39.95,239.65,14,37,2,3,45k-65k,55,2,929,0.06,0.49,0.24,0.22,0,0.07,1,0,7,0,0,0,0,0,0.175,0.146,0,0,0.308,0,1,2,7,157,12,0,0,0,26,16,27,36,5,0,1,0,0,0,0,0,0,0,18,1,9,6,2.010332505
17.76785714,-23.93,248.75,14,17,2,4,45k-65k,55,2,450,0.29,0,0.21,0.5,0.21,0.39,1,0,8,0,0,0,0,0,0,0.298,0.359,0.063,0.139,0.04,0.96,2,8,10,7,0,1,0,8,231,,,3,0,0,1,0,0,0,0,0,0,16,1,23,6,3.200761825
19.655,-117.96,275.17,14,17,1,4,25k-45k,35,2,1187,0.13,0,0.44,0.43,0.04,0.06,1,0,10,0,0,0,0,0.109,0,0.203,0.152,0,0.248,0.04,0.96,2,15,179,12,1,1,1,9,3,16,15,5,0,0,1,0,0,0,0,0,0,18,0,11,6,2.826577125
19.67428571,-93.96,275.44,14,17,3,3,45k-65k,55,2,1114,0.07,0.18,0.48,0.27,0,0.11,0.8,0.2,6,0,0,0,0,0,0.16,0.272,0,0.46,0.076,0,1,2,8,178,12,1,1,1,7,19,377,67,5,1,0,0,0,0,0,0,0,0,14,1,2,6,1.990360274
20.04071429,-44.97,280.57,14,21,2,1,45k-65k,55,2,310,0.34,0.15,0.51,0,0,0.06,1,0,7,0,0,0,0,0.171,0,0.278,0,0,0.224,0,1,2,7,179,0,0,1,0,26,92,63,7,5,1,0,0,0,0,0,0,0,0,14,1,27,6,2.393543699
20.07142857,-41.97,281,14,29,2,3,45k-65k,55,2,1238,0.73,0.16,0,0.11,0,0.06,0.889,0.111,6,0,0,0,0,0,0.053,0.411,0.447,0,0,0,1,2,9,96,12,0,1,1,7,2,5,55,5,1,0,0,0,0,0,0,0,0,18,1,18,6,2.007276815
21.50428571,-85,301.06,14,37,3,4,45k-65k,55,2,1361,0.05,0.13,0.18,0.64,0,0.41,1,0,8,0,0,0,0,0.207,0,0.09,0.117,0.042,0.293,0,1,2,9,89,0,0,0,1,291,128,113,14,5,0,0,0,1,0,0,0,0,0,14,1,4,6,3.210824819
23.18571429,-165.31,324.6,14,17,3,3,25k-45k,35,2,384,0.28,0,0.55,0.17,0.11,0.19,0.778,0.222,6,0,0,0,0,0.247,0.36,0.175,0.181,0,0.037,0,1,2,6,179,9,1,1,1,61,26,10,181,5,0,0,0,1,0,0,0,0,0,18,1,23,6,2.505090446
23.32642857,-132.4,326.57,14,37,3,3,25k-45k,35,2,1177,0,0,1,0,0,0.57,1,0,5,0,0,0,0,0,0,0,0.652,0,0.244,0,1,2,7,185,8,0,1,0,266,575,2,23,5,1,0,0,0,0,0,0,0,0,14,1,14,6,4.701918586
23.36642857,-226.6,327.13,14,17,3,3,25k-45k,35,2,1126,0.3,0.38,0.32,0,0,0,0.727,0.273,5,0,0,0,0,0.258,0,0.322,0,0.238,0.109,0,1,2,6,184,11,1,1,1,42,51,7,111,5,1,0,0,0,0,0,0,0,0,18,1,22,6,2.396639144
24.72,-242.52,346.08,14,17,3,1,25k-45k,35,2,153,0.2,0.53,0.27,0,0.47,0.09,0.6,0.4,4,0,0,0,0,0,0,0.509,0.346,0,0.145,0,1,2,4,70,2,0,1,1,70,18,,,3,1,0,0,0,0,0,0,0,0,16,1,10,6,3.332151284
